	source	target	embedding_similarity	pair_distance	language_distance	shared_incoming_cnt	shared_outgoing_cnt	source_incoming_cnt	target_incoming_cnt	source_outgoing_cnt	target_outgoing_cnt	milne_witten	begin_time_distance	interval_overlap	relevance_score
347	1._Dezember	Schienenverkehr_in_Schweden	0.3352973759174347	-1.0		0	3	2824	7	413	44	0.0			5.749711406544601
348	1._Dezember	Vertrag_von_Lissabon	0.3289570808410644	-1.0	16.865584740217223	4	8	2824	422	413	158	0.2561758777540912			0.3621979821948132
349	1._Dezember	Verträge_von_Locarno	0.4363409876823425	-1.0	0.0	3	6	2824	118	413	56	0.3215857997115463			1.4705819739428645
350	1._Dezember	Volkszählung	0.3139121830463409	-1.0		4	3	2824	3892	413	96	0.0054183593545055			7.136005767664491
351	1._Dezember	Welt-AIDS-Tag	0.446267306804657	-1.0		0	0	2824	46	413	12	0.0			0.2154619180179133
352	1._Dezember	Zweiter_Kreuzzug	0.3464109599590301	-1.0	1.4201776337690968	1	6	2824	278	413	64	0.139695177588674			5.659627550646952
353	1._Dezember	Zweiter_Weltkrieg	0.2742054462432861	-1.0	27.380441875335123	215	16	2824	103548	413	953	0.1070727420709389			1.0278318554329435
354	1._Division_(Belgien)_1895/96	1._Division_(Belgien)_1896/97	0.9594403505325316	0.0	0.0	1	3	1	1	3	3	0.0			6.202197672798416
355	1._Division_(Belgien)_1896/97	1._Division_(Belgien)_1897/98	0.9613108038902284	0.0	0.0	1	3	1	1	3	3	0.0			6.919782659194856
356	1._Division_(Belgien)_1897/98	1._Division_(Belgien)_1898/99	0.9664965271949768	0.0	0.0	1	3	1	1	3	3	0.0	392.0	392.0	0.9932398766348868
357	1._Division_(Belgien)_1898/99	1._Division_(Belgien)_1899/1900	0.9206651449203492	0.0	0.0	0	3	1	0	3	3	0.0	385.0	385.0	0.8626862960760822
358	1._Division_(Belgien)_1899/1900	1._Division_(Belgien)_1900/01	0.9076911211013794	0.0	0.0	0	3	0	0	3	4	0.0	364.0	364.0	0.4642736541175126
359	1._Division_(Belgien)_1910/11	1._Division_(Belgien)_1911/12	0.9294098615646362	0.0	0.0	1	3	3	4	4	3	0.8992896654170072	406.0	406.0	0.3765603446292905
360	1._Division_(Belgien)_1919/20	1._Division_(Belgien)_1920/21	0.930821418762207	0.0	0.0	0	3	2	0	4	3	0.0	364.0	364.0	0.3521216538992636
361	1._Division_(Belgien)_1920/21	1._Division_(Belgien)_1921/22	0.9380684494972228	0.0	0.0	0	3	0	2	3	3	0.0	455.0	455.0	0.2826630611660702
362	1._Division_(Belgien)_1921/22	1._Division_(Belgien)_1922/23	0.9268261194229126	0.0	0.0	0	3	2	2	3	3	0.0	308.0	308.0	0.3963136041183263
363	1._Division_(Belgien)_1922/23	1._Division_(Belgien)_1934/35	0.9238325357437134	0.0	0.0	1	3	2	2	3	3	0.9510856482093056	4150.0	4150.0	5.161924741642482
364	1._Division_(Belgien)_1924/25	1._Division_(Belgien)_1925/26	0.9589434266090392	0.0	0.0	1	3	2	2	3	3	0.9510856482093056	31044.0	31044.0	0.467165360008442
365	1._Division_(Belgien)_1925/26	1._Division_(Belgien)_1926/27	0.9526699781417848	0.0	0.0	0	3	2	3	3	3	0.0	30551.0	30631.0	0.4157656007402314
366	1._Division_(Belgien)_1929/30	1._Division_(Belgien)_1930/31	0.9337113499641418	0.0	0.0	0	3	3	2	3	3	0.0	399.0	399.0	0.4492332967602485
367	1._Division_(Belgien)_1935/36	1._Division_(Belgien)_1936/37	0.9366105794906616	0.0	0.0	0	3	1	1	3	3	0.0	366.0	93.0	0.4776400091791635
368	1._Division_(Belgien)_1936/37	1._Division_(Belgien)_1937/38	0.9012240171432496	0.0	0.0	0	3	1	2	3	3	0.0	365.0	93.0	0.5607055974339167
369	1._Division_(Belgien)_1937/38	1._Division_(Belgien)_1938/39	0.948298990726471	0.0	0.0	1	3	2	2	3	4	0.9510856482093056	365.0	93.0	0.5226805901472772
370	1._Division_(Belgien)_1938/39	1._Division_(Belgien)_1941/42	0.952752649784088	0.0	0.0	0	4	2	2	4	4	0.0	1361.0	1089.0	2.067395399821162
371	1._Division_(Belgien)_1941/42	1._Division_(Belgien)_1942/43	0.9637270569801332	0.0	0.0	0	3	2	2	4	3	0.0	343.0	343.0	0.3363769305412299
372	1._Division_(Belgien)_1942/43	1._Division_(Belgien)_1943/44	0.9528576135635376	0.0	0.0	0	3	2	3	3	3	0.0	364.0	364.0	0.2885756569082074
373	1._Division_(Belgien)_1943/44	1._Division_(Belgien)_1945/46	0.9603179693222046	0.0	0.0	0	3	3	2	3	4	0.0	763.0	763.0	4.562248632952211
374	1._Division_(Belgien)_1947/48	1._Division_(Belgien)_1948/49	0.9444140791893004	0.0	0.0	0	3	2	2	3	3	0.0	340.0	340.0	0.2952072555730478
375	1._Division_(Belgien)_1949/50	1._Division_(Belgien)_1950/51	0.9642164707183838	0.0	0.0	1	3	2	3	3	3	0.9224725866646668	21530.0	21879.0	0.283316468881521
376	1._Division_(Belgien)_1951/52	1._Division_(Belgien)_1952/53	0.9643146395683287	0.0	0.0	1	3	3	2	3	3	0.9224725866646668	371.0	371.0	0.2302781429575295
377	1._Division_(Belgien)_1952/53	1._Division_(Belgien)_1953/54	0.9558956623077391	0.0	0.0	0	3	2	2	3	4	0.0	371.0	371.0	0.22131445850754
378	1._Division_(Belgien)_1953/54	1._Division_(Belgien)_1954/55	0.9536479711532592	0.0	0.0	1	3	2	2	4	3	0.9510856482093056	364.0	364.0	0.2353655914411003
